1,0.803931711,0.607109187,0.465718248,0.614813318,0.419085287,0.323933436,0.357314839,0.376728986,0.45553955,0.523291071,0.574594432,0.650105479,0.548063663,0.332492968,0.28111222,0.335541216,0.374122959,0.428739537,0.512363942,0.503628357,0.424860895,0.264390471,0.195321248,0.254284286,0.312110728,0.348154091,0.383959785,0.377337697,0.292144662,0.187445151,0.23997782,0.353081548,0.32915463,0.30860512,0.322294709,0.321756383,0.309556454,0.272743643,0.129152525,0.154175764,0.301445108,0.309394356,0.282487467,0.290053826,0.288024058,0.277116658,0.249744824,0.186128721,0.130391937,0.261088828,0.252336012,0.2326421,0.223092817,0.216041173,0.218014361,0.238471949,0.216252527,0.207310054,0.257584774
0.803931711,1,0.673057625,0.59323193,0.705879616,0.43744303,0.325869777,0.358385801,0.383871692,0.485720777,0.561732515,0.637974238,0.661709113,0.533432451,0.321437408,0.318088033,0.381221784,0.418712783,0.491249136,0.552408693,0.535842022,0.439300426,0.25808778,0.20377284,0.282029453,0.34928505,0.394405046,0.444723005,0.448328862,0.36396504,0.241555184,0.227602591,0.235656334,0.270403267,0.279399501,0.327619464,0.353977861,0.358449378,0.335209082,0.169781012,0.164794576,0.244860685,0.222418279,0.227556513,0.259633436,0.283605029,0.297084096,0.27392594,0.198644306,0.11683385,0.195862628,0.179420253,0.173587651,0.196802983,0.202902368,0.177868314,0.174704032,0.171936068,0.176490673,0.201034379
0.607109187,0.673057625,1,0.609546956,0.615810602,0.445846803,0.413867518,0.44905813,0.405201904,0.390385287,0.397923426,0.477529699,0.598973459,0.641671282,0.357716396,0.326955859,0.341311142,0.359037816,0.354193283,0.366317839,0.413540238,0.447338294,0.377371727,0.269808361,0.271113922,0.267033595,0.290673488,0.306632114,0.310521079,0.295388212,0.262160063,0.305939762,0.092038675,0.155138235,0.179974681,0.218180211,0.246262426,0.254865425,0.237282305,0.180623147,0.232535717,0.111707391,0.092579893,0.118907127,0.166179434,0.204005756,0.214963686,0.208072246,0.182739672,0.16869964,0.092376404,0.077129101,0.09360702,0.145371431,0.157094628,0.145248362,0.171416094,0.104721439,0.126210164,0.128806005
0.465718248,0.59323193,0.609546956,1,0.752439036,0.66482188,0.527466862,0.584568646,0.554911742,0.599037834,0.582897591,0.60002544,0.60228426,0.583652338,0.531628414,0.58477144,0.622066127,0.650250033,0.623206798,0.563837509,0.568831107,0.514277408,0.385263785,0.430603744,0.522044231,0.537199721,0.56657108,0.532900445,0.486272495,0.43174582,0.306411912,0.368373324,0.147042331,0.30111833,0.373399388,0.425609004,0.444856252,0.416334726,0.362160827,0.242965593,0.31136524,0.22253861,0.192050315,0.239043629,0.310189699,0.342214552,0.34481626,0.307310482,0.241540467,0.205799037,0.158845317,0.142742316,0.163394845,0.22088069,0.209074289,0.162382255,0.138939542,0.147500502,0.17118894,0.149243238
0.614813318,0.705879616,0.615810602,0.752439036,1,0.722266008,0.474808844,0.607248086,0.650850225,0.770746846,0.792307019,0.803817348,0.827163762,0.759038846,0.450412626,0.568445048,0.660095158,0.698494289,0.731073593,0.735374716,0.74190459,0.607025485,0.422905192,0.352210841,0.54754374,0.616310144,0.648275625,0.625381592,0.575140766,0.498496635,0.319589732,0.347686413,0.223797118,0.464215158,0.525667829,0.554611231,0.535520018,0.480657481,0.404765625,0.228708035,0.288701752,0.307698778,0.337091807,0.394968009,0.439505283,0.433258561,0.402930383,0.335605761,0.243259231,0.190407124,0.277150474,0.277175247,0.290365785,0.301051013,0.271542335,0.213753406,0.178489027,0.261333849,0.264434846,0.251448665
0.419085287,0.43744303,0.445846803,0.66482188,0.722266008,1,0.618558692,0.735442208,0.705971171,0.724729065,0.665196953,0.690491963,0.614847408,0.572224057,0.550728593,0.753819959,0.784413426,0.784144501,0.735087911,0.645574915,0.646277934,0.554036278,0.405058912,0.481797056,0.698561778,0.669331127,0.688433253,0.607706615,0.519879316,0.461623314,0.279913104,0.392770389,0.192738564,0.436749356,0.530517179,0.535011173,0.497585615,0.431972766,0.337007865,0.207358052,0.289362263,0.197829789,0.238291697,0.327547562,0.382873109,0.379396802,0.344883171,0.276974311,0.213357922,0.194883559,0.168497821,0.179695409,0.220854051,0.244085484,0.232180439,0.174847915,0.171032484,0.174328184,0.183228996,0.177479904
0.323933436,0.325869777,0.413867518,0.527466862,0.474808844,0.618558692,1,0.731062067,0.597004461,0.454084305,0.391722599,0.380353453,0.458378193,0.480951875,0.352883683,0.67146744,0.583036572,0.536235966,0.46761325,0.424126661,0.465820117,0.480301803,0.370579363,0.670305161,0.608885873,0.51700151,0.473839537,0.427527888,0.36213804,0.336391184,0.27112792,0.422136478,0.125724861,0.247987407,0.35232311,0.397260888,0.387546353,0.326432704,0.256954139,0.240914547,0.328891235,0.116182126,0.165686154,0.244459907,0.317805788,0.335745408,0.300437363,0.258545563,0.241475844,0.287782423,0.183369681,0.184982346,0.227876338,0.281626912,0.264945106,0.24060807,0.261115801,0.231688413,0.249204893,0.228190861
0.357314839,0.358385801,0.44905813,0.584568646,0.607248086,0.735442208,0.731062067,1,0.915724494,0.749576143,0.629193674,0.537826232,0.495320246,0.549633507,0.49921533,0.820130757,0.814689708,0.77890754,0.663354472,0.540645178,0.520761488,0.431588759,0.350463787,0.640673169,0.754085576,0.651789276,0.620839061,0.529986884,0.405888755,0.340425032,0.243971997,0.328956338,0.115969795,0.35250619,0.439411777,0.456308054,0.429560732,0.334994993,0.240200248,0.162663601,0.239782983,0.231037441,0.201799908,0.264912936,0.325899082,0.323408694,0.280573417,0.22131545,0.178891675,0.184425576,0.210156611,0.18061587,0.194763906,0.220032241,0.203446048,0.178944527,0.19434728,0.203246516,0.218501075,0.201113791
0.376728986,0.383871692,0.405201904,0.554911742,0.650850225,0.705971171,0.597004461,0.915724494,1,0.894659901,0.766879438,0.608174226,0.494539883,0.523328931,0.464060462,0.778315167,0.80140036,0.793746456,0.714299973,0.581175967,0.526271292,0.376477298,0.281727664,0.528603674,0.736636455,0.66067476,0.631020806,0.536214557,0.397926026,0.315935939,0.219366888,0.231356931,0.157091463,0.426617503,0.47979854,0.461969293,0.414378639,0.308820546,0.216879944,0.127953435,0.170933215,0.305399735,0.247867513,0.297570162,0.323542912,0.294310886,0.245110939,0.18152639,0.134413055,0.131585951,0.231127825,0.201945688,0.196547587,0.18845431,0.165069392,0.144245754,0.17121063,0.204615919,0.211846058,0.191076285
0.45553955,0.485720777,0.390385287,0.599037834,0.770746846,0.724729065,0.454084305,0.749576143,0.894659901,1,0.951623875,0.785886645,0.609965782,0.552388759,0.484853338,0.729744177,0.82707881,0.861347492,0.864233978,0.767886314,0.675610892,0.442938557,0.283529091,0.402644923,0.714457777,0.741312546,0.746346639,0.664225247,0.527438615,0.401660743,0.22263043,0.239653717,0.285039386,0.576647453,0.612069741,0.584815901,0.523528438,0.410518008,0.298511501,0.139633574,0.177637271,0.411220548,0.378581403,0.42345578,0.428751594,0.379934317,0.321705976,0.233506982,0.150660769,0.127481186,0.290181511,0.281593235,0.26797653,0.230348963,0.188330668,0.143375074,0.144286569,0.235788865,0.226974073,0.210987015
0.523291071,0.561732515,0.397923426,0.582897591,0.792307019,0.665196953,0.391722599,0.629193674,0.766879438,0.951623875,1,0.867477827,0.678832936,0.573960958,0.477789213,0.647091129,0.762267956,0.805933863,0.862740139,0.837442313,0.743079155,0.478486906,0.285825391,0.340653721,0.643114561,0.719575484,0.736708675,0.679519243,0.574991498,0.435296856,0.222551161,0.242838367,0.374844834,0.628003832,0.639324723,0.609420336,0.550169042,0.452712714,0.341519026,0.148626842,0.180057578,0.467806461,0.451324671,0.479328736,0.471579534,0.419054787,0.363213614,0.270010635,0.169656362,0.128026587,0.333867017,0.336129673,0.314087855,0.260056971,0.213481035,0.161583953,0.145163512,0.263836832,0.242410507,0.238545462
0.574594432,0.637974238,0.477529699,0.60002544,0.803817348,0.690491963,0.380353453,0.537826232,0.608174226,0.785886645,0.867477827,1,0.778025949,0.62764872,0.461048576,0.529657204,0.648682052,0.69685785,0.765736347,0.787697457,0.775129537,0.569174594,0.342603871,0.277415028,0.506846932,0.582821391,0.63989027,0.619608358,0.587339298,0.491733472,0.257118782,0.277273721,0.358741226,0.525181627,0.543976484,0.534118078,0.501823006,0.464563643,0.37456694,0.171551839,0.21224572,0.301232248,0.352322361,0.398624272,0.411256945,0.392803651,0.363515651,0.283721937,0.184273717,0.144467078,0.213708382,0.247343911,0.264830683,0.240587738,0.215475481,0.156282397,0.147636238,0.193893927,0.180321762,0.183636059
0.650105479,0.661709113,0.598973459,0.60228426,0.827163762,0.614847408,0.458378193,0.495320246,0.494539883,0.609965782,0.678832936,0.778025949,1,0.876982341,0.387887591,0.434136624,0.534476452,0.58245911,0.643177845,0.75179925,0.8417611,0.793612967,0.571389922,0.30715375,0.431122366,0.539288378,0.589545225,0.606719559,0.632759383,0.592349535,0.393986225,0.468228397,0.262942508,0.486440612,0.551246517,0.593022575,0.581400423,0.568752164,0.504303524,0.342351279,0.414393597,0.27303811,0.411061247,0.483668881,0.539767912,0.549442746,0.520844719,0.459868628,0.370916692,0.291930651,0.319344398,0.367084612,0.418724583,0.441064656,0.411141219,0.358482234,0.316449902,0.345047024,0.340280861,0.343524723
